user	transaction_date	sales_amount	join_date	region
1288	31-03-2016	12.21	14-11-2013	M
2064	31-03-2016	53.14	30-03-2013	D
830	31-03-2016	35.66	08-06-2010	B
933	31-03-2016	42.15	12-11-2014	N
2100	31-03-2016	61.94	12-08-2014	I
764	31-03-2016	55.84	09-05-2013	I
3301	31-03-2016	22.05	31-03-2016	B
3719	31-03-2016	32.52	19-03-2016	C
2396	31-03-2016	18.43	06-09-2013	D
2471	31-03-2016	82.3	21-08-2013	O
2297	31-03-2016	14.6	02-07-2013	N
5552	31-03-2016	84.34	09-01-2014	F
4008	31-03-2016	48.65	21-08-2013	B
5866	31-03-2016	81.16	29-01-2014	D
6637	31-03-2016	8.2	17-12-2014	P
7155	31-03-2016	65.42	26-04-2014	A
5128	31-03-2016	82.72	22-06-2013	A
8193	31-03-2016	20.48	31-03-2016	C
9239	31-03-2016	52.38	21-08-2009	G
1387	01-04-2016	10.24	02-07-2013	B
495	01-04-2016	142.31	02-10-2010	J
28	01-04-2016	15.97	16-04-2011	J
1967	01-04-2016	16.31	22-11-2013	I
1538	01-04-2016	128.78	03-03-2015	C
1581	01-04-2016	72.89	01-07-2013	L
3567	01-04-2016	3.22	25-07-2013	A
3290	01-04-2016	66.23	27-02-2016	C
1756	01-04-2016	132.28	01-07-2013	G
1756	01-04-2016	67.95	01-07-2013	G
2990	01-04-2016	15.97	01-07-2013	H
3567	01-04-2016	175.5	25-07-2013	A
3066	01-04-2016	52.38	01-07-2013	G
4393	01-04-2016	21.96	21-03-2014	I
3636	01-04-2016	17.61	25-07-2013	S
4820	01-04-2016	32.9	09-01-2014	M
5719	01-04-2016	18.77	04-10-2013	M
6021	01-04-2016	75.33	11-05-2014	H
6252	01-04-2016	43.83	30-05-2014	A
5611	01-04-2016	38.94	03-12-2013	M
5919	01-04-2016	38.24	03-12-2013	S
6920	01-04-2016	13.04	10-12-2013	I
7318	01-04-2016	22.05	26-09-2014	L
5850	01-04-2016	151.41	05-03-2005	B
7307	01-04-2016	17.95	21-10-2014	F
6894	01-04-2016	33.54	16-11-2005	D
6814	01-04-2016	58.23	15-03-2016	I
4218	01-04-2016	62.13	05-02-2015	C
6557	01-04-2016	27.79	24-10-2014	B
6946	01-04-2016	22.71	17-04-2014	G
6781	01-04-2016	100.29	18-01-2011	C
7841	01-04-2016	220.9	15-02-2013	G
7515	01-04-2016	120.07	22-10-2015	C
7971	01-04-2016	32.7	29-11-2011	I
123	02-04-2016	25.24	25-10-2002	B
43	02-04-2016	13.85	21-08-2002	B
386	02-04-2016	17.95	08-10-2002	B
18	02-04-2016	94.6	24-07-2004	I
300	02-04-2016	41.63	05-10-2008	C
168	02-04-2016	56.41	17-09-2003	H
207	02-04-2016	84.11	29-01-2011	B
547	02-04-2016	13.93	08-05-2010	M
1453	02-04-2016	47.96	20-12-2014	M
207	02-04-2016	55.28	29-01-2011	B
361	02-04-2016	0.0	18-07-2010	B
1260	02-04-2016	20.81	03-01-2003	B
1674	02-04-2016	98.22	18-04-2015	C
361	02-04-2016	19.67	18-07-2010	B
1713	02-04-2016	19.67	04-01-2003	B
872	02-04-2016	70.49	03-10-2012	C
1370	02-04-2016	38.03	16-07-2012	B
1653	02-04-2016	21.28	19-06-2014	C
738	02-04-2016	60.9	11-06-2011	C
1593	02-04-2016	30.32	17-10-2012	B
2601	02-04-2016	55.67	17-11-2014	C
1453	02-04-2016	41.04	20-12-2014	M
2777	02-04-2016	37.64	13-01-2012	B
1153	02-04-2016	109.96	08-06-2013	C
2977	02-04-2016	22.53	02-09-2013	C
2117	02-04-2016	40.08	02-07-2013	I
1542	02-04-2016	63.62	13-10-2015	C
1161	02-04-2016	0.0	03-01-2015	J
2443	02-04-2016	123.53	01-07-2013	G
2023	02-04-2016	28.61	01-07-2013	S
3198	02-04-2016	61.32	02-04-2015	B
3706	02-04-2016	67.95	06-06-2013	A
4004	02-04-2016	34.27	25-07-2013	S
3715	02-04-2016	13.03	18-12-2013	G
2025	02-04-2016	25.81	22-05-2013	C
2990	02-04-2016	21.14	01-07-2013	H
3569	02-04-2016	61.96	01-07-2013	S
2363	02-04-2016	19.66	28-11-2013	D
3649	02-04-2016	27.6	19-11-2013	C
1972	02-04-2016	16.96	01-07-2013	A
3242	02-04-2016	70.64	21-03-2014	I
4357	02-04-2016	62.26	25-07-2013	D
5198	02-04-2016	16.47	25-07-2013	I
3733	02-04-2016	16.97	21-03-2014	E
3649	02-04-2016	12.02	19-11-2013	C
4657	02-04-2016	5.73	21-03-2014	G
5189	02-04-2016	37.2	03-03-2015	C
5862	02-04-2016	28.61	12-10-2013	I
5705	02-04-2016	39.26	01-04-2011	C
6853	02-04-2016	13.51	08-01-2014	M
6555	02-04-2016	19.59	30-10-2010	P
6870	02-04-2016	62.63	08-11-2014	C
6422	02-04-2016	19.51	13-07-2003	C
6154	02-04-2016	23.77	08-04-2014	G
7404	02-04-2016	4.84	02-04-2016	S
5270	02-04-2016	99.92	27-02-2003	L
5957	02-04-2016	26.97	21-03-2014	H
7673	02-04-2016	14.44	24-04-2013	Q
7814	02-04-2016	83.69	21-09-2004	O
7125	02-04-2016	7.3	13-05-2010	E
6555	02-04-2016	103.42	30-10-2010	P
8272	02-04-2016	39.1	29-12-2006	I
6422	02-04-2016	37.31	13-07-2003	C
7406	02-04-2016	23.6	26-03-2014	S
8672	02-04-2016	60.57	02-04-2016	A
8712	02-04-2016	48.93	02-04-2016	H
8450	02-04-2016	4.02	03-05-2013	M
9174	02-04-2016	46.12	02-04-2016	C
8280	02-04-2016	73.36	18-11-2015	C
8019	02-04-2016	61.74	13-03-2011	I
9174	02-04-2016	49.28	02-04-2016	C
340	03-04-2016	9.75	18-04-2007	E
174	03-04-2016	27.87	24-12-1999	B
44	03-04-2016	41.41	01-01-2001	B
91	03-04-2016	20.63	20-03-1999	B
1945	03-04-2016	6.55	04-05-2012	B
1036	03-04-2016	42.72	15-01-2011	B
991	03-04-2016	34.34	05-01-2011	O
28	03-04-2016	42.68	16-04-2011	J
2442	03-04-2016	1.06	12-07-2013	B
3371	03-04-2016	37.62	19-04-2015	C
3851	03-04-2016	34.68	03-04-2016	D
2278	03-04-2016	28.61	08-06-2014	D
3119	03-04-2016	19.59	17-03-2016	D
4405	03-04-2016	90.53	03-04-2016	C
3152	03-04-2016	30.25	02-07-2013	G
4245	03-04-2016	109.52	17-09-2013	O
5413	03-04-2016	44.76	14-10-2014	G
6968	03-04-2016	19.51	13-04-2014	I
7962	03-04-2016	101.56	03-04-2016	M
252	04-04-2016	6.48	17-12-2003	B
525	04-04-2016	25.98	14-11-2013	C
478	04-04-2016	9.83	24-06-2006	H
2409	04-04-2016	10.65	06-06-2013	P
2622	04-04-2016	18.77	08-07-2015	C
1580	04-04-2016	34.68	11-11-2014	P
2736	04-04-2016	43.69	09-06-2015	C
2582	04-04-2016	33.52	27-02-2016	M
2210	04-04-2016	48.54	27-06-2013	C
1580	04-04-2016	39.38	11-11-2014	P
3793	04-04-2016	28.61	01-07-2013	G
1820	04-04-2016	51.63	02-07-2013	C
2660	04-04-2016	52.89	05-06-2013	I
3649	04-04-2016	35.31	19-11-2013	C
4151	04-04-2016	28.61	25-07-2013	G
5697	04-04-2016	11.81	18-10-2013	H
5810	04-04-2016	9.84	15-02-2010	C
8967	04-04-2016	33.52	04-04-2016	H
6206	04-04-2016	5.56	09-07-2007	B
7948	04-04-2016	43.9	05-05-2010	O
116	05-04-2016	15.26	16-08-2005	C
408	05-04-2016	90.46	10-04-2009	C
118	05-04-2016	20.5	02-05-2007	I
43	05-04-2016	48.01	21-08-2002	B
2291	05-04-2016	281.97	27-02-2015	C
2417	05-04-2016	40.08	05-12-1999	B
3512	05-04-2016	73.69	05-04-2016	C
2153	05-04-2016	71.52	01-07-2013	S
1972	05-04-2016	6.97	01-07-2013	A
549	05-04-2016	21.64	30-10-2003	I
4647	05-04-2016	13.93	29-01-2014	I
2649	05-04-2016	11.39	01-07-2013	I
2899	05-04-2016	91.95	01-07-2013	M
3484	05-04-2016	28.19	02-07-2013	C
4218	05-04-2016	36.4	05-02-2015	C
4924	05-04-2016	35.34	09-01-2014	H
4114	05-04-2016	14.67	05-07-2014	H
3242	05-04-2016	45.7	21-03-2014	I
4600	05-04-2016	55.99	19-12-2013	I
4439	05-04-2016	15.15	03-12-2013	P
7962	05-04-2016	15.56	03-04-2016	M
9106	05-04-2016	17.13	21-03-2009	M
5641	05-04-2016	52.37	30-11-2014	I
4700	05-04-2016	1.73	01-07-2013	A
7778	05-04-2016	26.14	19-06-2015	P
26	06-04-2016	62.13	18-06-2003	B
1497	06-04-2016	14.67	07-02-2015	H
1510	06-04-2016	37.7	06-04-2016	D
1913	06-04-2016	29.91	06-04-2016	C
1379	06-04-2016	10.57	06-11-2012	H
1478	06-04-2016	13.52	27-03-2011	H
2067	06-04-2016	0.0	02-09-2013	A
1972	06-04-2016	13.78	01-07-2013	A
1375	06-04-2016	5.66	02-12-2014	B
1756	06-04-2016	80.18	01-07-2013	G
1580	06-04-2016	30.99	11-11-2014	P
3758	06-04-2016	42.07	06-04-2016	C
2388	06-04-2016	8.19	08-03-2015	H
3263	06-04-2016	168.03	25-07-2013	I
3555	06-04-2016	6.48	21-03-2014	P
3591	06-04-2016	25.75	20-08-2013	A
2857	06-04-2016	26.82	01-07-2013	A
3649	06-04-2016	16.29	19-11-2013	C
3649	06-04-2016	20.52	19-11-2013	C
3242	06-04-2016	9.08	21-03-2014	I
3591	06-04-2016	25.75	20-08-2013	A
5302	06-04-2016	94.86	11-04-2014	L
4371	06-04-2016	27.55	04-11-2013	S
4443	06-04-2016	61.74	21-08-2013	F
4485	06-04-2016	0.0	21-03-2014	A
7420	06-04-2016	17.95	30-04-2014	C
7613	06-04-2016	7.37	22-10-2010	A
4927	06-04-2016	26.15	26-11-2013	F
8241	06-04-2016	35.57	06-04-2016	I
7752	06-04-2016	34.78	16-10-2015	C
8479	06-04-2016	71.8	06-04-2016	L
6179	06-04-2016	52.05	01-03-2015	M
7996	06-04-2016	41.25	18-03-2015	S
6111	06-04-2016	80.25	27-03-2014	D
9595	06-04-2016	97.24	06-04-2016	D
9386	06-04-2016	26.97	02-08-2005	I
6523	06-04-2016	58.12	16-08-2015	M
5235	06-04-2016	80.09	12-11-2014	G
10	07-04-2016	83.12	01-01-2001	C
57	07-04-2016	21.15	14-11-2013	C
264	07-04-2016	10.09	17-06-2004	B
376	07-04-2016	24.51	04-06-2010	I
933	07-04-2016	32.67	12-11-2014	N
270	07-04-2016	13.02	03-02-2010	C
1821	07-04-2016	8.11	05-07-2011	B
1197	07-04-2016	24.59	01-09-2000	B
2195	07-04-2016	14.74	01-07-2013	C
4041	07-04-2016	17.13	22-06-2013	P
3507	07-04-2016	5.63	02-07-2013	F
3507	07-04-2016	22.86	02-07-2013	F
2329	07-04-2016	19.67	06-06-2013	G
4762	07-04-2016	12.2	21-03-2014	D
3649	07-04-2016	32.4	19-11-2013	C
5811	07-04-2016	16.38	12-11-2014	G
5593	07-04-2016	67.08	09-01-2014	O
6637	07-04-2016	8.2	17-12-2014	P
6637	07-04-2016	0.84	17-12-2014	P
5811	07-04-2016	38.62	12-11-2014	G
6781	07-04-2016	0.0	18-01-2011	C
8038	07-04-2016	38.93	03-07-2003	O
6201	07-04-2016	55.74	09-05-2013	H
118	08-04-2016	21.74	02-05-2007	I
539	08-04-2016	57.58	16-07-2011	M
1413	08-04-2016	9.0	17-07-2010	B
599	08-04-2016	26.15	01-09-2009	B
1539	08-04-2016	36.45	12-12-2015	C
2915	08-04-2016	27.7	08-04-2016	C
3119	08-04-2016	12.21	17-03-2016	D
1024	08-04-2016	23.16	11-12-2013	D
3339	08-04-2016	5.66	24-02-2016	B
2660	08-04-2016	53.11	05-06-2013	I
1302	08-04-2016	47.39	01-08-2015	J
4230	08-04-2016	27.12	02-07-2013	G
1827	08-04-2016	10.24	01-07-2013	I
3649	08-04-2016	119.13	19-11-2013	C
4006	08-04-2016	68.69	10-11-2014	H
3885	08-04-2016	20.87	21-03-2014	M
4873	08-04-2016	93.73	04-10-2013	G
3649	08-04-2016	36.21	19-11-2013	C
5425	08-04-2016	35.16	04-11-2013	E
4245	08-04-2016	33.97	17-09-2013	O
4924	08-04-2016	50.42	09-01-2014	H
4364	08-04-2016	36.37	03-12-2013	G
4873	08-04-2016	54.78	04-10-2013	G
4281	08-04-2016	36.65	04-11-2013	G
5308	08-04-2016	42.23	04-11-2013	H
7729	08-04-2016	15.33	07-06-2003	C
5485	08-04-2016	67.13	05-05-2006	I
9240	08-04-2016	41.37	16-09-2015	C
7042	08-04-2016	7.37	03-06-2009	G
8188	08-04-2016	30.25	09-08-2007	H
156	09-04-2016	13.85	17-06-2002	B
495	09-04-2016	24.32	02-10-2010	J
544	09-04-2016	34.25	05-12-2011	H
1143	09-04-2016	8.2	15-12-2007	C
1578	09-04-2016	4.91	01-07-2013	G
28	09-04-2016	38.62	16-04-2011	J
336	09-04-2016	49.28	28-05-2010	N
1272	09-04-2016	10.48	27-10-2012	B
336	09-04-2016	196.55	28-05-2010	N
711	09-04-2016	40.76	06-04-2002	C
1673	09-04-2016	72.05	10-05-2014	M
2310	09-04-2016	8.93	01-07-2013	B
3460	09-04-2016	44.69	09-04-2016	C
1959	09-04-2016	79.61	06-06-2013	D
1581	09-04-2016	29.43	01-07-2013	L
3412	09-04-2016	53.7	01-07-2013	A
4082	09-04-2016	110.58	21-03-2014	G
3242	09-04-2016	12.78	21-03-2014	I
3242	09-04-2016	16.54	21-03-2014	I
3868	09-04-2016	8.19	21-03-2014	F
3788	09-04-2016	17.13	14-11-2013	G
1324	09-04-2016	20.41	05-10-2014	B
2310	09-04-2016	29.51	01-07-2013	B
3950	09-04-2016	28.27	02-07-2013	H
3242	09-04-2016	18.38	21-03-2014	I
3649	09-04-2016	38.88	19-11-2013	C
3950	09-04-2016	75.03	02-07-2013	H
3740	09-04-2016	10.57	01-08-2013	I
5014	09-04-2016	22.87	05-12-2015	C
4379	09-04-2016	35.16	02-07-2013	C
6180	09-04-2016	19.67	06-01-2015	P
3649	09-04-2016	20.84	19-11-2013	C
7443	09-04-2016	36.8	09-04-2016	F
5760	09-04-2016	0.82	21-03-2014	C
6859	09-04-2016	58.38	26-04-2015	P
6328	09-04-2016	19.17	30-03-2011	B
6378	09-04-2016	50.22	10-11-2006	L
8174	09-04-2016	8.6	31-05-2010	G
4762	09-04-2016	61.27	21-03-2014	D
6122	09-04-2016	46.56	22-01-2011	F
6162	09-04-2016	29.18	07-07-2015	C
5942	09-04-2016	69.01	10-02-2014	L
4841	09-04-2016	85.32	17-09-2013	S
306	10-04-2016	40.57	12-12-2008	E
336	10-04-2016	110.47	28-05-2010	N
205	10-04-2016	6.55	27-06-1999	B
1159	10-04-2016	20.82	11-09-2011	B
814	10-04-2016	12.29	26-09-2009	C
490	10-04-2016	65.02	11-09-2009	H
662	10-04-2016	38.83	30-07-2010	M
1862	10-04-2016	6.97	09-03-2014	N
1090	10-04-2016	44.59	25-04-2010	C
99	10-04-2016	1.63	12-12-2010	B
1855	10-04-2016	58.85	30-11-2012	H
933	10-04-2016	69.97	12-11-2014	N
803	10-04-2016	17.54	26-06-2012	H
2777	10-04-2016	8.11	13-01-2012	B
3119	10-04-2016	94.95	17-03-2016	D
3663	10-04-2016	55.02	03-07-2015	C
1971	10-04-2016	2.05	17-10-2013	B
2461	10-04-2016	47.88	12-11-2014	A
4118	10-04-2016	45.65	10-04-2016	B
4186	10-04-2016	45.84	10-04-2016	M
4340	10-04-2016	16.31	21-03-2014	P
4072	10-04-2016	40.76	21-03-2014	M
6100	10-04-2016	36.07	10-04-2016	B
6732	10-04-2016	17.13	15-01-2014	D
6740	10-04-2016	40.89	09-01-2014	O
8334	10-04-2016	30.17	10-04-2016	I
5258	10-04-2016	34.69	29-03-2014	C
7145	10-04-2016	105.97	01-12-2015	F
6389	10-04-2016	11.38	03-01-2016	M
7728	10-04-2016	28.27	31-03-2006	M
330	11-04-2016	8.93	26-05-2004	B
340	11-04-2016	61.94	18-04-2007	E
24	11-04-2016	9.42	28-02-2008	J
1195	11-04-2016	29.43	07-08-2013	D
3691	11-04-2016	46.66	11-04-2016	I
2208	11-04-2016	298.65	01-07-2013	B
4287	11-04-2016	10.65	06-05-2011	B
2108	11-04-2016	13.85	01-07-2013	G
4490	11-04-2016	100.17	26-12-2014	A
3823	11-04-2016	26.97	12-11-2014	F
5221	11-04-2016	28.61	12-11-2013	F
3164	11-04-2016	54.84	21-03-2014	B
5548	11-04-2016	27.79	21-03-2014	I
4379	11-04-2016	8.2	02-07-2013	C
7163	11-04-2016	81.98	05-01-2015	G
5728	11-04-2016	75.14	25-08-2003	C
6543	11-04-2016	99.92	06-08-2014	I
8634	11-04-2016	43.34	17-08-2009	H
161	12-04-2016	5.66	04-08-2002	B
39	12-04-2016	21.29	04-01-2009	L
1084	12-04-2016	47.8	02-07-2010	B
39	12-04-2016	0.82	04-01-2009	L
702	12-04-2016	62.82	03-07-2009	H
762	12-04-2016	64.12	01-11-2009	C
235	12-04-2016	79.36	19-09-2010	B
1567	12-04-2016	45.0	18-06-2010	B
656	12-04-2016	40.93	17-07-2012	M
3414	12-04-2016	5.65	12-04-2016	B
2392	12-04-2016	13.03	01-07-2013	M
4429	12-04-2016	35.82	12-04-2016	C
4689	12-04-2016	15.16	12-04-2016	M
3649	12-04-2016	12.22	19-11-2013	C
4892	12-04-2016	135.91	04-11-2013	D
2297	12-04-2016	338.61	02-07-2013	N
4527	12-04-2016	4.36	16-08-2013	A
3567	12-04-2016	15.67	25-07-2013	A
5483	12-04-2016	18.85	04-10-2013	H
4075	12-04-2016	27.7	02-07-2013	D
4465	12-04-2016	42.09	02-07-2013	D
3242	12-04-2016	312.11	21-03-2014	I
5389	12-04-2016	24.51	18-09-2013	I
5624	12-04-2016	25.24	08-05-2012	C
6687	12-04-2016	28.61	05-12-2015	I
8570	12-04-2016	11.39	06-12-2008	B
8812	12-04-2016	46.66	12-04-2016	B
9003	12-04-2016	36.72	12-04-2016	C
8344	12-04-2016	9.41	19-04-2013	M
168	13-04-2016	43.81	17-09-2003	H
795	13-04-2016	61.74	28-06-2009	M
235	13-04-2016	51.83	19-09-2010	B
336	13-04-2016	34.29	28-05-2010	N
123	13-04-2016	5.58	25-10-2002	B
630	13-04-2016	25.65	20-03-2010	I
348	13-04-2016	147.79	29-08-2009	C
1739	13-04-2016	130.77	26-09-2013	C
2549	13-04-2016	33.52	13-04-2016	C
1893	13-04-2016	75.33	01-03-2015	C
2020	13-04-2016	36.98	11-12-2015	C
2437	13-04-2016	3.69	06-06-2013	H
3296	13-04-2016	11.39	26-03-2016	M
4362	13-04-2016	31.07	04-11-2013	C
4696	13-04-2016	103.46	04-10-2013	C
4868	13-04-2016	51.56	14-12-2014	L
3083	13-04-2016	20.41	20-01-2015	S
5149	13-04-2016	31.89	10-10-2013	O
6481	13-04-2016	60.57	30-10-2013	O
6570	13-04-2016	81.35	14-02-2015	P
5149	13-04-2016	23.69	10-10-2013	O
5241	13-04-2016	46.29	04-11-2013	S
8554	13-04-2016	14.67	20-08-2011	M
10	14-04-2016	43.87	01-01-2001	C
213	14-04-2016	45.56	07-06-2008	A
26	14-04-2016	10.64	18-06-2003	B
279	14-04-2016	18.77	31-05-2011	D
309	14-04-2016	20.82	04-02-2012	B
1244	14-04-2016	106.94	01-04-2013	B
2078	14-04-2016	8.11	01-10-2014	I
2028	14-04-2016	33.52	28-07-2014	G
2732	14-04-2016	47.87	14-04-2016	C
2796	14-04-2016	13.03	14-03-2015	M
1417	14-04-2016	33.3	02-03-2007	B
3409	14-04-2016	33.22	25-07-2013	G
3047	14-04-2016	4.02	09-05-2015	C
3853	14-04-2016	69.51	14-04-2016	C
3279	14-04-2016	67.13	14-01-2016	C
2408	14-04-2016	32.7	18-05-2013	G
3242	14-04-2016	3.07	21-03-2014	I
3649	14-04-2016	4.18	19-11-2013	C
2759	14-04-2016	21.22	26-05-2013	C
3385	14-04-2016	7.37	04-11-2013	D
2688	14-04-2016	44.92	01-07-2013	O
3449	14-04-2016	46.09	01-07-2013	C
4757	14-04-2016	123.91	04-10-2013	S
3242	14-04-2016	20.77	21-03-2014	I
5830	14-04-2016	73.69	03-12-2013	L
6581	14-04-2016	20.17	21-11-2009	B
6996	14-04-2016	61.89	29-10-2015	C
5016	14-04-2016	42.74	18-12-2013	E
5942	14-04-2016	20.41	10-02-2014	L
5915	14-04-2016	34.2	13-11-2014	L
6648	14-04-2016	39.67	28-06-2005	P
4530	14-04-2016	34.2	17-09-2013	C
8780	14-04-2016	23.77	14-03-2016	C
8440	14-04-2016	82.38	08-05-2013	B
230	15-04-2016	18.77	14-02-2009	B
55	15-04-2016	59.76	27-09-2007	C
1249	15-04-2016	8.24	03-01-2013	O
662	15-04-2016	167.67	30-07-2010	M
1506	15-04-2016	64.04	18-04-2015	D
3045	15-04-2016	18.43	31-10-2015	H
4257	15-04-2016	22.05	15-04-2016	M
3151	15-04-2016	40.34	02-07-2013	G
4151	15-04-2016	21.23	25-07-2013	G
4554	15-04-2016	76.0	24-11-2014	L
5707	15-04-2016	88.81	12-05-2014	M
5448	15-04-2016	29.34	27-06-2009	I
5307	15-04-2016	38.36	21-03-2014	C
5953	15-04-2016	18.44	13-03-2011	H
6936	15-04-2016	43.08	13-09-2015	P
6476	15-04-2016	0.82	18-01-2014	F
6449	15-04-2016	16.39	28-02-2007	B
4631	15-04-2016	13.93	03-12-2013	G
6449	15-04-2016	47.13	28-02-2007	B
6449	15-04-2016	8.2	28-02-2007	B
7440	15-04-2016	31.27	31-03-2014	A
5953	15-04-2016	17.62	13-03-2011	H
6791	15-04-2016	49.35	07-12-2014	C
6563	15-04-2016	30.64	16-06-2015	C
6648	15-04-2016	9.75	28-06-2005	P
22	16-04-2016	13.1	06-07-2005	B
123	16-04-2016	63.71	25-10-2002	B
361	16-04-2016	9.42	18-07-2010	B
122	16-04-2016	89.93	09-01-2009	B
147	16-04-2016	36.19	24-06-2011	I
1012	16-04-2016	42.07	21-12-2011	H
373	16-04-2016	5.73	28-10-2010	J
545	16-04-2016	37.62	16-12-2009	M
361	16-04-2016	8.2	18-07-2010	B
1966	16-04-2016	61.54	01-07-2013	I
887	16-04-2016	108.04	28-11-2010	C
373	16-04-2016	42.46	28-10-2010	J
1161	16-04-2016	0.0	03-01-2015	J
379	16-04-2016	16.97	25-02-2012	B
3030	16-04-2016	9.01	16-01-2016	B
1161	16-04-2016	71.19	03-01-2015	J
3306	16-04-2016	20.82	16-04-2016	I
3520	16-04-2016	7.3	16-04-2016	B
3890	16-04-2016	76.16	16-04-2016	J
2303	16-04-2016	26.97	19-12-2015	C
3376	16-04-2016	228.44	03-12-2013	G
2857	16-04-2016	26.82	01-07-2013	A
1555	16-04-2016	74.43	25-07-2013	P
1639	16-04-2016	60.13	01-07-2013	G
1581	16-04-2016	34.6	01-07-2013	L
3697	16-04-2016	68.04	28-11-2013	I
2297	16-04-2016	8.2	02-07-2013	N
2297	16-04-2016	23.36	02-07-2013	N
3242	16-04-2016	41.8	21-03-2014	I
3242	16-04-2016	7.55	21-03-2014	I
3434	16-04-2016	31.89	02-09-2013	L
5512	16-04-2016	44.2	06-12-2013	I
4240	16-04-2016	34.17	07-08-2013	H
3409	16-04-2016	11.39	25-07-2013	G
4928	16-04-2016	49.29	03-12-2013	P
3649	16-04-2016	3.98	19-11-2013	C
6307	16-04-2016	22.11	02-09-2003	I
5035	16-04-2016	74.42	21-03-2014	H
6495	16-04-2016	42.32	03-11-2015	M
4056	16-04-2016	6.15	21-08-2013	G
6105	16-04-2016	22.86	30-04-2014	L
6958	16-04-2016	73.48	26-06-2014	B
6309	16-04-2016	65.35	26-03-2016	A
8672	16-04-2016	44.93	02-04-2016	A
476	17-04-2016	7.3	18-01-2007	I
261	17-04-2016	1.56	19-10-2004	B
191	17-04-2016	69.67	01-01-2001	B
1105	17-04-2016	63.77	07-03-2009	A
1090	17-04-2016	11.07	25-04-2010	C
1008	17-04-2016	26.06	18-03-2010	B
1615	17-04-2016	66.31	19-03-2016	I
847	17-04-2016	12.1	22-01-2012	C
2373	17-04-2016	47.08	17-01-2015	B
2001	17-04-2016	30.98	20-12-2014	D
147	17-04-2016	20.33	24-06-2011	I
1244	17-04-2016	18.28	01-04-2013	B
1323	17-04-2016	78.07	01-07-2013	H
1656	17-04-2016	20.08	01-07-2013	G
2777	17-04-2016	8.11	13-01-2012	B
4184	17-04-2016	34.74	21-03-2014	C
3271	17-04-2016	15.57	28-11-2013	F
5038	17-04-2016	56.15	09-01-2014	B
5241	17-04-2016	37.5	04-11-2013	S
4331	17-04-2016	13.93	02-07-2013	S
5401	17-04-2016	11.47	04-10-2013	C
8147	17-04-2016	53.45	18-11-2009	C
8070	17-04-2016	72.06	15-02-2007	F
9474	17-04-2016	51.56	17-04-2016	A
6891	17-04-2016	28.98	17-09-2013	C
6755	17-04-2016	18.27	05-01-2015	C
258	18-04-2016	4.91	23-12-2005	B
915	18-04-2016	15.42	23-11-2010	K
7	18-04-2016	141.56	04-05-2009	C
124	18-04-2016	3.08	11-02-2010	J
646	18-04-2016	53.19	20-10-2010	B
28	18-04-2016	37.15	16-04-2011	J
810	18-04-2016	7.37	31-07-2012	B
2631	18-04-2016	8.93	18-04-2016	H
3731	18-04-2016	4.84	18-04-2016	C
3373	18-04-2016	26.53	21-03-2014	D
2148	18-04-2016	6.48	05-01-2015	C
4137	18-04-2016	43.63	25-07-2013	D
4113	18-04-2016	20.48	25-07-2013	C
5343	18-04-2016	60.26	02-09-2013	D
6388	18-04-2016	3.92	21-03-2014	D
4371	18-04-2016	7.86	04-11-2013	S
6832	18-04-2016	6.55	18-04-2016	B
8551	18-04-2016	18.76	18-04-2016	G
8887	18-04-2016	82.79	18-04-2016	A
6067	18-04-2016	68.32	20-11-2015	P
6428	18-04-2016	96.34	10-12-2015	C
9841	18-04-2016	17.13	18-04-2016	I
166	19-04-2016	33.21	15-09-2008	E
2	19-04-2016	54.8	29-06-2004	B
815	19-04-2016	53.61	07-11-2005	B
887	19-04-2016	65.49	28-11-2010	C
1486	19-04-2016	50.57	13-11-2015	B
47	19-04-2016	58.3	29-06-2012	E
2208	19-04-2016	85.82	01-07-2013	B
3228	19-04-2016	72.79	22-08-2015	B
3692	19-04-2016	119.14	04-10-2013	D
3907	19-04-2016	39.21	21-03-2014	L
4053	19-04-2016	35.35	31-05-2013	S
3062	19-04-2016	17.05	04-12-2014	O
2167	19-04-2016	20.08	01-07-2013	O
1656	19-04-2016	30.06	01-07-2013	G
2293	19-04-2016	1.56	19-04-2016	B
5031	19-04-2016	57.26	21-03-2014	H
4356	19-04-2016	29.43	02-05-2014	I
5071	19-04-2016	40.28	21-03-2014	I
6853	19-04-2016	77.45	08-01-2014	M
5539	19-04-2016	6.55	10-01-2014	C
4867	19-04-2016	141.6	27-01-2014	C
6000	19-04-2016	47.14	14-02-2015	P
9147	19-04-2016	7.91	30-01-2011	G
9391	19-04-2016	22.46	19-04-2016	O
6307	19-04-2016	10.57	02-09-2003	I
37	20-04-2016	6.48	01-01-2001	B
293	20-04-2016	52.33	08-09-2009	B
21	20-04-2016	26.97	01-01-2001	B
288	20-04-2016	14.72	04-05-2002	B
46	20-04-2016	54.62	18-11-2008	B
46	20-04-2016	0.82	18-11-2008	B
668	20-04-2016	65.57	04-10-2009	C
1457	20-04-2016	26.88	07-12-2013	A
1494	20-04-2016	59.68	25-03-2015	I
293	20-04-2016	46.15	08-09-2009	B
3298	20-04-2016	17.87	23-11-2014	M
3562	20-04-2016	28.21	22-03-2016	E
1711	20-04-2016	43.71	25-07-2013	B
4399	20-04-2016	38.94	17-09-2013	B
